CustomerKey,CustomerID,CustomerName,CustomerType,PriorityLevel,Channel,FirstOrderDate,GeographyKey
2975,CUST002975,Customer 2975,B2B,Low,Online,2023-04-04,6
2976,CUST002976,Customer 2976,B2C,High,Retail,2022-09-10,8
2977,CUST002977,Customer 2977,B2C,High,Partner,2022-07-12,1
2978,CUST002978,Customer 2978,B2B,Low,Online,2023-05-07,11
2979,CUST002979,Customer 2979,B2C,Low,Direct,2023-11-02,13
2980,CUST002980,Customer 2980,B2B,Medium,Partner,2023-07-14,3
2981,CUST002981,Customer 2981,B2B,Medium,Direct,2023-04-04,7
2982,CUST002982,Customer 2982,B2C,High,Direct,2023-03-22,1
2983,CUST002983,Customer 2983,B2B,Medium,Direct,2023-05-19,10
2984,CUST002984,Customer 2984,B2C,Medium,Partner,2023-02-03,13
2985,CUST002985,Customer 2985,B2B,Low,Online,2023-12-02,4
2986,CUST002986,Customer 2986,B2C,Low,Retail,2022-04-02,11
2987,CUST002987,Customer 2987,B2B,Low,Online,2022-11-18,1
2988,CUST002988,Customer 2988,B2C,High,Partner,2022-11-07,9
2989,CUST002989,Customer 2989,B2C,Low,Retail,2022-02-23,9
2990,CUST002990,Customer 2990,B2B,High,Online,2023-01-15,8
2991,CUST002991,Customer 2991,B2B,Low,Partner,2022-07-10,2
2992,CUST002992,Customer 2992,B2C,High,Online,2022-07-28,1
2993,CUST002993,Customer 2993,B2B,Low,Online,2023-01-26,5
2994,CUST002994,Customer 2994,B2B,Low,Partner,2022-01-05,3
2995,CUST002995,Customer 2995,B2B,Medium,Direct,2023-02-04,1
2996,CUST002996,Customer 2996,B2B,Low,Retail,2022-06-09,10
2997,CUST002997,Customer 2997,B2C,Medium,Partner,2023-11-16,4
2998,CUST002998,Customer 2998,B2C,Medium,Online,2023-11-01,7
2999,CUST002999,Customer 2999,B2C,Medium,Retail,2023-02-28,13
3000,CUST003000,Customer 3000,B2C,Low,Online,2023-05-15,11
3001,CUST003001,Customer 3001,B2C,High,Direct,2023-12-11,3
3002,CUST003002,Customer 3002,B2B,High,Online,2023-11-10,2
3003,CUST003003,Customer 3003,B2C,High,Retail,2022-06-12,9
3004,CUST003004,Customer 3004,B2B,Low,Partner,2022-12-02,11
3005,CUST003005,Customer 3005,B2C,Medium,Partner,2023-12-13,5
3006,CUST003006,Customer 3006,B2C,High,Online,2023-08-07,7
3007,CUST003007,Customer 3007,B2B,Low,Direct,2022-07-26,4
3008,CUST003008,Customer 3008,B2B,Medium,Direct,2022-05-11,2
3009,CUST003009,Customer 3009,B2B,High,Direct,2022-04-25,3
3010,CUST003010,Customer 3010,B2B,High,Direct,2022-03-27,10
3011,CUST003011,Customer 3011,B2C,Low,Retail,2023-01-15,8
3012,CUST003012,Customer 3012,B2B,Low,Retail,2023-09-04,13
3013,CUST003013,Customer 3013,B2C,High,Online,2022-08-04,3
3014,CUST003014,Customer 3014,B2C,High,Partner,2022-12-16,8
3015,CUST003015,Customer 3015,B2B,Medium,Direct,2022-07-25,3
3016,CUST003016,Customer 3016,B2B,High,Retail,2022-10-26,11
3017,CUST003017,Customer 3017,B2C,Low,Direct,2022-07-19,1
3018,CUST003018,Customer 3018,B2B,High,Partner,2023-03-28,9
3019,CUST003019,Customer 3019,B2B,Low,Partner,2022-06-14,1
3020,CUST003020,Customer 3020,B2B,Medium,Online,2022-04-25,10
3021,CUST003021,Customer 3021,B2C,Medium,Online,2022-06-23,3
3022,CUST003022,Customer 3022,B2B,High,Direct,2022-04-17,1
3023,CUST003023,Customer 3023,B2B,Medium,Online,2023-07-31,4
3024,CUST003024,Customer 3024,B2B,Low,Online,2023-10-06,1
3025,CUST003025,Customer 3025,B2C,Low,Direct,2023-10-27,5
3026,CUST003026,Customer 3026,B2C,Medium,Retail,2023-12-04,11
3027,CUST003027,Customer 3027,B2C,Medium,Direct,2023-05-18,8
3028,CUST003028,Customer 3028,B2C,Low,Partner,2022-06-06,4
3029,CUST003029,Customer 3029,B2C,Low,Retail,2022-05-28,7
3030,CUST003030,Customer 3030,B2B,Medium,Online,2022-09-21,7
3031,CUST003031,Customer 3031,B2B,High,Direct,2022-11-04,7
3032,CUST003032,Customer 3032,B2B,Medium,Retail,2023-12-29,11
3033,CUST003033,Customer 3033,B2B,Medium,Direct,2022-12-28,7
3034,CUST003034,Customer 3034,B2C,Medium,Direct,2023-04-17,8
3035,CUST003035,Customer 3035,B2C,Medium,Direct,2023-01-08,3
3036,CUST003036,Customer 3036,B2B,High,Retail,2023-06-27,12
3037,CUST003037,Customer 3037,B2B,Low,Partner,2022-07-15,8
3038,CUST003038,Customer 3038,B2C,Medium,Partner,2023-07-16,4
3039,CUST003039,Customer 3039,B2B,Medium,Online,2023-02-07,9
3040,CUST003040,Customer 3040,B2C,Medium,Direct,2023-10-30,1
3041,CUST003041,Customer 3041,B2B,Medium,Retail,2022-07-24,11
3042,CUST003042,Customer 3042,B2C,High,Direct,2023-01-29,1
3043,CUST003043,Customer 3043,B2B,Medium,Retail,2023-12-12,5
3044,CUST003044,Customer 3044,B2B,Low,Direct,2023-11-28,10
3045,CUST003045,Customer 3045,B2B,Medium,Partner,2022-07-22,8
3046,CUST003046,Customer 3046,B2B,Medium,Partner,2022-09-09,10
3047,CUST003047,Customer 3047,B2B,Low,Online,2023-09-20,13
3048,CUST003048,Customer 3048,B2B,High,Online,2022-03-08,1
3049,CUST003049,Customer 3049,B2B,Medium,Partner,2022-12-06,4
3050,CUST003050,Customer 3050,B2B,Medium,Online,2022-06-04,6
3051,CUST003051,Customer 3051,B2C,Low,Direct,2023-10-01,8
3052,CUST003052,Customer 3052,B2B,Medium,Partner,2022-12-13,2
3053,CUST003053,Customer 3053,B2B,High,Retail,2023-07-30,7
3054,CUST003054,Customer 3054,B2C,High,Direct,2022-05-02,12
3055,CUST003055,Customer 3055,B2B,High,Retail,2022-10-15,8
3056,CUST003056,Customer 3056,B2B,High,Direct,2022-04-10,8
3057,CUST003057,Customer 3057,B2C,High,Online,2023-01-24,10
3058,CUST003058,Customer 3058,B2C,Medium,Retail,2023-12-06,8
3059,CUST003059,Customer 3059,B2C,Low,Partner,2022-01-21,6
3060,CUST003060,Customer 3060,B2C,High,Retail,2022-03-29,3
3061,CUST003061,Customer 3061,B2C,Low,Direct,2023-10-02,3
3062,CUST003062,Customer 3062,B2B,Low,Partner,2022-04-24,5
3063,CUST003063,Customer 3063,B2B,Medium,Direct,2023-12-30,1
3064,CUST003064,Customer 3064,B2C,High,Partner,2023-09-29,5
3065,CUST003065,Customer 3065,B2C,Low,Online,2022-07-16,8
3066,CUST003066,Customer 3066,B2B,High,Retail,2022-11-23,12
3067,CUST003067,Customer 3067,B2C,Medium,Direct,2022-11-10,6
3068,CUST003068,Customer 3068,B2C,Low,Direct,2022-02-11,11
3069,CUST003069,Customer 3069,B2C,Low,Online,2022-03-24,3
3070,CUST003070,Customer 3070,B2B,Low,Online,2023-10-02,5
3071,CUST003071,Customer 3071,B2B,Medium,Direct,2023-01-25,7
3072,CUST003072,Customer 3072,B2C,Low,Direct,2022-02-06,6
3073,CUST003073,Customer 3073,B2C,Medium,Partner,2023-01-11,3
3074,CUST003074,Customer 3074,B2C,Low,Retail,2022-12-21,8
3075,CUST003075,Customer 3075,B2C,High,Direct,2022-10-16,11
3076,CUST003076,Customer 3076,B2C,Low,Online,2022-03-28,1
3077,CUST003077,Customer 3077,B2B,High,Online,2022-05-12,3
3078,CUST003078,Customer 3078,B2B,High,Retail,2023-01-18,13
3079,CUST003079,Customer 3079,B2B,High,Online,2022-03-31,12
3080,CUST003080,Customer 3080,B2B,High,Direct,2022-12-16,11
3081,CUST003081,Customer 3081,B2B,Low,Online,2022-12-05,1
3082,CUST003082,Customer 3082,B2B,High,Online,2023-12-23,3
3083,CUST003083,Customer 3083,B2B,High,Direct,2022-04-04,13
3084,CUST003084,Customer 3084,B2B,High,Online,2023-12-04,12
3085,CUST003085,Customer 3085,B2C,Medium,Retail,2022-03-23,8
3086,CUST003086,Customer 3086,B2C,Low,Retail,2022-07-22,8
3087,CUST003087,Customer 3087,B2B,Medium,Retail,2022-10-22,9
3088,CUST003088,Customer 3088,B2B,High,Retail,2022-01-07,5
3089,CUST003089,Customer 3089,B2B,Low,Online,2022-05-28,12
3090,CUST003090,Customer 3090,B2B,High,Partner,2022-03-19,13
3091,CUST003091,Customer 3091,B2B,Medium,Partner,2022-08-22,10
3092,CUST003092,Customer 3092,B2C,High,Direct,2023-02-27,5
3093,CUST003093,Customer 3093,B2B,Low,Online,2022-12-20,11
3094,CUST003094,Customer 3094,B2C,Medium,Retail,2023-12-01,2
3095,CUST003095,Customer 3095,B2B,Medium,Partner,2022-03-05,12
3096,CUST003096,Customer 3096,B2C,High,Direct,2022-03-03,1
3097,CUST003097,Customer 3097,B2B,Medium,Partner,2023-11-22,12
3098,CUST003098,Customer 3098,B2B,Low,Partner,2023-11-29,12
3099,CUST003099,Customer 3099,B2C,Medium,Direct,2022-11-23,6
3100,CUST003100,Customer 3100,B2C,Medium,Partner,2023-05-27,9
3101,CUST003101,Customer 3101,B2B,Low,Retail,2022-07-14,1
3102,CUST003102,Customer 3102,B2C,Medium,Direct,2023-12-09,8
3103,CUST003103,Customer 3103,B2C,Medium,Direct,2022-11-29,8
3104,CUST003104,Customer 3104,B2B,Low,Direct,2022-06-06,7
3105,CUST003105,Customer 3105,B2B,Medium,Direct,2022-01-26,11
3106,CUST003106,Customer 3106,B2C,Medium,Online,2022-06-02,7
3107,CUST003107,Customer 3107,B2B,High,Retail,2023-11-09,4
3108,CUST003108,Customer 3108,B2B,Medium,Direct,2022-04-08,3
3109,CUST003109,Customer 3109,B2C,High,Online,2022-10-05,8
3110,CUST003110,Customer 3110,B2B,Medium,Partner,2023-02-06,4
3111,CUST003111,Customer 3111,B2C,Low,Direct,2022-07-14,7
3112,CUST003112,Customer 3112,B2B,Medium,Online,2023-03-22,6
3113,CUST003113,Customer 3113,B2B,Medium,Direct,2022-04-19,10
3114,CUST003114,Customer 3114,B2B,High,Direct,2022-10-24,13
3115,CUST003115,Customer 3115,B2C,Medium,Online,2022-08-10,5
3116,CUST003116,Customer 3116,B2B,Medium,Partner,2023-10-09,11
3117,CUST003117,Customer 3117,B2C,Low,Online,2023-09-26,10
3118,CUST003118,Customer 3118,B2C,Medium,Partner,2022-05-13,13
3119,CUST003119,Customer 3119,B2B,Medium,Direct,2023-12-07,2
3120,CUST003120,Customer 3120,B2C,Medium,Direct,2022-01-19,4
3121,CUST003121,Customer 3121,B2C,Low,Retail,2022-08-03,6
3122,CUST003122,Customer 3122,B2C,Medium,Partner,2023-10-12,10
3123,CUST003123,Customer 3123,B2B,High,Partner,2022-12-06,13
3124,CUST003124,Customer 3124,B2B,Low,Retail,2023-10-10,4
3125,CUST003125,Customer 3125,B2C,High,Partner,2023-05-16,9
3126,CUST003126,Customer 3126,B2C,High,Partner,2022-04-08,2
3127,CUST003127,Customer 3127,B2C,Medium,Partner,2023-06-26,2
3128,CUST003128,Customer 3128,B2C,High,Partner,2023-04-06,12
3129,CUST003129,Customer 3129,B2C,High,Direct,2022-05-27,4
3130,CUST003130,Customer 3130,B2B,Medium,Partner,2022-08-17,10
3131,CUST003131,Customer 3131,B2B,Medium,Partner,2023-05-10,8
3132,CUST003132,Customer 3132,B2B,Low,Retail,2022-11-18,10
3133,CUST003133,Customer 3133,B2B,Medium,Online,2023-09-12,12
3134,CUST003134,Customer 3134,B2C,High,Direct,2022-07-19,7
3135,CUST003135,Customer 3135,B2B,Medium,Partner,2023-12-19,4
3136,CUST003136,Customer 3136,B2C,High,Online,2022-05-28,11
3137,CUST003137,Customer 3137,B2C,High,Partner,2023-10-22,8
3138,CUST003138,Customer 3138,B2C,Low,Direct,2022-06-01,9
3139,CUST003139,Customer 3139,B2C,Medium,Online,2022-06-10,5
3140,CUST003140,Customer 3140,B2C,High,Direct,2023-04-12,5
3141,CUST003141,Customer 3141,B2B,Medium,Online,2022-06-16,2
3142,CUST003142,Customer 3142,B2C,Low,Direct,2022-02-23,6
3143,CUST003143,Customer 3143,B2C,Low,Direct,2022-05-26,9
3144,CUST003144,Customer 3144,B2C,Low,Partner,2022-01-27,7
3145,CUST003145,Customer 3145,B2C,Low,Online,2022-07-02,11
3146,CUST003146,Customer 3146,B2C,Low,Online,2022-10-17,9
3147,CUST003147,Customer 3147,B2B,Medium,Online,2022-02-27,2
3148,CUST003148,Customer 3148,B2B,High,Retail,2022-05-24,12
3149,CUST003149,Customer 3149,B2B,Medium,Partner,2022-08-29,6
3150,CUST003150,Customer 3150,B2C,Medium,Online,2022-03-25,8
3151,CUST003151,Customer 3151,B2B,Low,Direct,2023-02-15,11
3152,CUST003152,Customer 3152,B2B,Low,Online,2023-02-10,4
3153,CUST003153,Customer 3153,B2B,High,Partner,2023-04-05,4
3154,CUST003154,Customer 3154,B2B,Low,Online,2022-09-03,1
3155,CUST003155,Customer 3155,B2B,Medium,Online,2023-10-21,1
3156,CUST003156,Customer 3156,B2B,High,Retail,2022-08-13,9
3157,CUST003157,Customer 3157,B2C,Medium,Direct,2022-11-24,1
3158,CUST003158,Customer 3158,B2C,Medium,Online,2023-06-07,11
3159,CUST003159,Customer 3159,B2C,Low,Online,2023-12-15,1
3160,CUST003160,Customer 3160,B2B,High,Retail,2022-07-24,10
3161,CUST003161,Customer 3161,B2B,Medium,Online,2023-05-19,10
3162,CUST003162,Customer 3162,B2B,Medium,Retail,2023-01-12,3
3163,CUST003163,Customer 3163,B2B,Low,Partner,2023-07-04,5
3164,CUST003164,Customer 3164,B2C,Low,Direct,2023-07-24,3
3165,CUST003165,Customer 3165,B2C,Medium,Retail,2022-07-26,6
3166,CUST003166,Customer 3166,B2C,High,Partner,2022-09-24,8
3167,CUST003167,Customer 3167,B2C,Low,Direct,2022-01-30,4
3168,CUST003168,Customer 3168,B2B,High,Direct,2022-07-09,13
3169,CUST003169,Customer 3169,B2B,High,Partner,2022-04-20,12
3170,CUST003170,Customer 3170,B2B,Low,Partner,2023-11-22,6
3171,CUST003171,Customer 3171,B2B,Low,Retail,2023-04-20,10
3172,CUST003172,Customer 3172,B2B,Low,Online,2022-09-16,5
3173,CUST003173,Customer 3173,B2B,High,Partner,2022-01-13,4
3174,CUST003174,Customer 3174,B2C,Low,Partner,2023-05-27,8
3175,CUST003175,Customer 3175,B2B,Medium,Direct,2023-02-05,9
3176,CUST003176,Customer 3176,B2C,Low,Retail,2023-09-04,2
3177,CUST003177,Customer 3177,B2B,High,Online,2023-09-24,10
3178,CUST003178,Customer 3178,B2B,Medium,Online,2022-02-21,5
3179,CUST003179,Customer 3179,B2C,Low,Retail,2023-04-01,2
3180,CUST003180,Customer 3180,B2C,High,Retail,2022-02-24,7
3181,CUST003181,Customer 3181,B2B,Medium,Direct,2023-01-17,11
3182,CUST003182,Customer 3182,B2C,High,Online,2022-01-23,5
3183,CUST003183,Customer 3183,B2C,Medium,Retail,2022-05-26,2
3184,CUST003184,Customer 3184,B2B,Medium,Retail,2023-10-14,1
3185,CUST003185,Customer 3185,B2B,Low,Retail,2022-04-26,8
3186,CUST003186,Customer 3186,B2C,Medium,Online,2023-08-17,12
3187,CUST003187,Customer 3187,B2C,High,Retail,2023-07-31,4
3188,CUST003188,Customer 3188,B2C,Low,Direct,2022-03-08,1
3189,CUST003189,Customer 3189,B2C,Medium,Direct,2022-02-08,7
3190,CUST003190,Customer 3190,B2B,Low,Online,2022-06-29,11
3191,CUST003191,Customer 3191,B2C,Low,Partner,2022-03-06,12
3192,CUST003192,Customer 3192,B2B,Medium,Online,2023-05-06,11
3193,CUST003193,Customer 3193,B2B,High,Direct,2022-10-06,13
3194,CUST003194,Customer 3194,B2B,Low,Direct,2022-01-02,9
3195,CUST003195,Customer 3195,B2C,High,Online,2023-12-21,5
3196,CUST003196,Customer 3196,B2B,Low,Partner,2023-01-08,8
3197,CUST003197,Customer 3197,B2B,Medium,Partner,2023-04-29,12
3198,CUST003198,Customer 3198,B2B,Medium,Partner,2023-07-19,7
3199,CUST003199,Customer 3199,B2C,Medium,Direct,2022-06-28,6
3200,CUST003200,Customer 3200,B2B,Low,Direct,2022-10-27,11
3201,CUST003201,Customer 3201,B2C,Medium,Direct,2023-07-10,2
3202,CUST003202,Customer 3202,B2C,High,Partner,2023-09-09,6
3203,CUST003203,Customer 3203,B2C,Medium,Retail,2023-10-23,1
3204,CUST003204,Customer 3204,B2B,Low,Partner,2022-12-18,9
3205,CUST003205,Customer 3205,B2B,Low,Retail,2023-10-10,13
3206,CUST003206,Customer 3206,B2C,High,Direct,2022-07-30,2
3207,CUST003207,Customer 3207,B2B,Low,Online,2023-05-29,10
3208,CUST003208,Customer 3208,B2C,Low,Retail,2022-01-05,12
3209,CUST003209,Customer 3209,B2C,Medium,Online,2022-08-21,6
3210,CUST003210,Customer 3210,B2C,Low,Direct,2023-01-18,4
3211,CUST003211,Customer 3211,B2C,Low,Direct,2023-08-14,12
3212,CUST003212,Customer 3212,B2B,Low,Direct,2022-04-19,3
3213,CUST003213,Customer 3213,B2B,Low,Online,2023-12-12,13
3214,CUST003214,Customer 3214,B2B,Medium,Retail,2023-06-01,2
3215,CUST003215,Customer 3215,B2C,High,Direct,2023-12-13,5
3216,CUST003216,Customer 3216,B2B,High,Online,2022-08-03,1
3217,CUST003217,Customer 3217,B2C,High,Retail,2022-02-01,3
3218,CUST003218,Customer 3218,B2B,High,Partner,2023-11-28,8
3219,CUST003219,Customer 3219,B2C,Medium,Direct,2022-05-02,1
3220,CUST003220,Customer 3220,B2C,Medium,Direct,2023-12-16,6
3221,CUST003221,Customer 3221,B2C,Medium,Direct,2022-08-02,11
3222,CUST003222,Customer 3222,B2B,Low,Direct,2023-09-22,1
3223,CUST003223,Customer 3223,B2C,Medium,Online,2023-05-27,5
3224,CUST003224,Customer 3224,B2C,Medium,Online,2023-12-19,7
3225,CUST003225,Customer 3225,B2C,Low,Direct,2023-12-07,1
3226,CUST003226,Customer 3226,B2B,Medium,Online,2023-01-25,8
3227,CUST003227,Customer 3227,B2B,High,Retail,2022-09-16,12
3228,CUST003228,Customer 3228,B2B,Medium,Direct,2023-10-09,12
3229,CUST003229,Customer 3229,B2B,Low,Direct,2022-12-12,1
3230,CUST003230,Customer 3230,B2C,Low,Direct,2022-11-27,4
3231,CUST003231,Customer 3231,B2C,High,Online,2023-09-21,11
3232,CUST003232,Customer 3232,B2B,Low,Direct,2022-05-12,2
3233,CUST003233,Customer 3233,B2B,Medium,Partner,2023-05-30,12
3234,CUST003234,Customer 3234,B2C,Low,Online,2023-08-02,5
3235,CUST003235,Customer 3235,B2B,Low,Direct,2023-08-23,3
3236,CUST003236,Customer 3236,B2C,High,Online,2023-04-08,5
3237,CUST003237,Customer 3237,B2C,Medium,Online,2023-09-08,11
3238,CUST003238,Customer 3238,B2B,High,Direct,2022-06-08,8
3239,CUST003239,Customer 3239,B2B,Medium,Retail,2022-09-13,13
3240,CUST003240,Customer 3240,B2B,Medium,Retail,2023-01-21,4
3241,CUST003241,Customer 3241,B2C,High,Direct,2022-12-15,13
3242,CUST003242,Customer 3242,B2B,High,Retail,2023-12-19,3
3243,CUST003243,Customer 3243,B2B,Medium,Direct,2022-05-16,6
3244,CUST003244,Customer 3244,B2C,High,Partner,2023-12-17,11
3245,CUST003245,Customer 3245,B2B,Medium,Direct,2023-07-11,1
3246,CUST003246,Customer 3246,B2C,Low,Direct,2022-10-13,2
3247,CUST003247,Customer 3247,B2B,Medium,Partner,2022-03-08,8
3248,CUST003248,Customer 3248,B2B,High,Online,2023-02-15,1
3249,CUST003249,Customer 3249,B2B,Low,Retail,2022-06-15,11
3250,CUST003250,Customer 3250,B2C,Low,Partner,2022-07-21,9
3251,CUST003251,Customer 3251,B2C,High,Retail,2022-09-27,10
3252,CUST003252,Customer 3252,B2B,Low,Online,2023-02-28,4
3253,CUST003253,Customer 3253,B2B,Medium,Retail,2022-07-27,12
3254,CUST003254,Customer 3254,B2C,High,Partner,2023-12-20,1
3255,CUST003255,Customer 3255,B2B,High,Partner,2023-06-07,10
3256,CUST003256,Customer 3256,B2B,Medium,Retail,2023-06-28,6
3257,CUST003257,Customer 3257,B2C,High,Retail,2022-09-07,11
3258,CUST003258,Customer 3258,B2C,Medium,Retail,2023-05-02,2
3259,CUST003259,Customer 3259,B2C,Low,Online,2022-06-26,3
3260,CUST003260,Customer 3260,B2B,Low,Retail,2023-11-15,13
3261,CUST003261,Customer 3261,B2C,Low,Online,2022-03-11,10
3262,CUST003262,Customer 3262,B2B,Low,Direct,2022-06-18,11
3263,CUST003263,Customer 3263,B2B,Medium,Direct,2023-01-06,1
3264,CUST003264,Customer 3264,B2B,Medium,Direct,2023-03-19,1
3265,CUST003265,Customer 3265,B2C,Medium,Direct,2022-07-17,10
3266,CUST003266,Customer 3266,B2B,Medium,Direct,2022-08-19,11
3267,CUST003267,Customer 3267,B2B,High,Partner,2023-10-13,8
3268,CUST003268,Customer 3268,B2C,Low,Online,2022-03-18,7
3269,CUST003269,Customer 3269,B2B,Low,Retail,2022-03-09,13
3270,CUST003270,Customer 3270,B2B,Medium,Partner,2023-10-19,7
3271,CUST003271,Customer 3271,B2C,Low,Partner,2022-10-15,5
3272,CUST003272,Customer 3272,B2C,Medium,Direct,2023-07-03,9
3273,CUST003273,Customer 3273,B2C,Low,Retail,2023-05-15,8
3274,CUST003274,Customer 3274,B2B,Low,Direct,2022-12-12,6
3275,CUST003275,Customer 3275,B2B,Medium,Partner,2023-06-30,5
3276,CUST003276,Customer 3276,B2B,Medium,Partner,2022-10-23,4
3277,CUST003277,Customer 3277,B2B,Medium,Partner,2023-08-03,4
3278,CUST003278,Customer 3278,B2C,Medium,Partner,2022-12-10,10
3279,CUST003279,Customer 3279,B2B,Low,Retail,2023-03-11,13
3280,CUST003280,Customer 3280,B2C,High,Partner,2023-12-06,12
3281,CUST003281,Customer 3281,B2C,High,Direct,2023-07-10,10
3282,CUST003282,Customer 3282,B2B,High,Partner,2023-06-17,11
3283,CUST003283,Customer 3283,B2B,Low,Partner,2022-09-10,3
3284,CUST003284,Customer 3284,B2C,Medium,Retail,2023-10-26,7
3285,CUST003285,Customer 3285,B2C,Low,Direct,2023-05-11,9
3286,CUST003286,Customer 3286,B2B,Medium,Online,2022-12-16,5
3287,CUST003287,Customer 3287,B2C,Low,Direct,2022-05-08,1
3288,CUST003288,Customer 3288,B2B,Medium,Direct,2022-03-10,8
3289,CUST003289,Customer 3289,B2C,Low,Direct,2023-07-18,4
3290,CUST003290,Customer 3290,B2B,Medium,Direct,2022-09-30,10
3291,CUST003291,Customer 3291,B2C,Medium,Direct,2022-04-21,6
3292,CUST003292,Customer 3292,B2B,High,Online,2022-05-03,6
3293,CUST003293,Customer 3293,B2B,High,Partner,2022-02-25,2
3294,CUST003294,Customer 3294,B2C,High,Online,2023-07-16,12
3295,CUST003295,Customer 3295,B2C,High,Online,2023-12-05,11
3296,CUST003296,Customer 3296,B2B,High,Online,2023-08-04,6
3297,CUST003297,Customer 3297,B2C,Medium,Direct,2023-10-02,4
3298,CUST003298,Customer 3298,B2B,Low,Partner,2022-08-25,9
3299,CUST003299,Customer 3299,B2B,High,Online,2022-12-29,9
3300,CUST003300,Customer 3300,B2C,High,Retail,2023-08-22,13
3301,CUST003301,Customer 3301,B2B,Low,Online,2023-01-28,3
3302,CUST003302,Customer 3302,B2C,Medium,Online,2022-04-04,2
3303,CUST003303,Customer 3303,B2C,High,Retail,2022-09-10,8
3304,CUST003304,Customer 3304,B2B,High,Retail,2023-09-17,5
3305,CUST003305,Customer 3305,B2B,High,Partner,2022-04-20,7
3306,CUST003306,Customer 3306,B2C,Medium,Retail,2023-08-17,4
3307,CUST003307,Customer 3307,B2B,Medium,Direct,2022-04-13,8
3308,CUST003308,Customer 3308,B2C,Low,Direct,2022-06-03,1
3309,CUST003309,Customer 3309,B2C,High,Direct,2023-07-09,7
3310,CUST003310,Customer 3310,B2C,Medium,Online,2023-06-21,8
3311,CUST003311,Customer 3311,B2C,Medium,Retail,2023-06-04,6
3312,CUST003312,Customer 3312,B2B,Low,Direct,2022-05-28,3
3313,CUST003313,Customer 3313,B2B,High,Partner,2023-02-18,6
3314,CUST003314,Customer 3314,B2C,High,Partner,2023-02-19,4
3315,CUST003315,Customer 3315,B2C,High,Retail,2023-01-24,11
3316,CUST003316,Customer 3316,B2B,Medium,Online,2023-12-16,7
3317,CUST003317,Customer 3317,B2C,Medium,Direct,2023-08-09,1
3318,CUST003318,Customer 3318,B2C,Low,Direct,2023-05-18,7
3319,CUST003319,Customer 3319,B2C,Medium,Partner,2022-04-02,4
3320,CUST003320,Customer 3320,B2C,Medium,Direct,2022-10-03,3
3321,CUST003321,Customer 3321,B2B,Low,Retail,2022-06-22,1
3322,CUST003322,Customer 3322,B2C,High,Retail,2023-01-26,2
3323,CUST003323,Customer 3323,B2B,High,Online,2023-12-26,5
3324,CUST003324,Customer 3324,B2C,Medium,Retail,2022-03-23,5
3325,CUST003325,Customer 3325,B2C,Medium,Retail,2022-05-26,4
3326,CUST003326,Customer 3326,B2C,High,Online,2023-02-24,4
3327,CUST003327,Customer 3327,B2B,Low,Retail,2022-04-05,5
3328,CUST003328,Customer 3328,B2C,Medium,Retail,2023-07-16,4
3329,CUST003329,Customer 3329,B2B,Low,Online,2022-01-18,2
3330,CUST003330,Customer 3330,B2C,High,Online,2022-04-14,13
3331,CUST003331,Customer 3331,B2C,Low,Retail,2023-04-19,3
3332,CUST003332,Customer 3332,B2B,High,Online,2023-07-01,6
3333,CUST003333,Customer 3333,B2C,Low,Online,2022-06-25,9
3334,CUST003334,Customer 3334,B2B,Medium,Retail,2023-06-01,3
3335,CUST003335,Customer 3335,B2C,High,Retail,2022-02-19,4
3336,CUST003336,Customer 3336,B2C,Low,Partner,2023-09-16,8
