ReturnKey,ReturnID,ReturnDateKey,ReturnDate,OrderKey,OrderID,CustomerKey,ProductKey,ReturnQuantity,ReturnAmount,ReturnReason,ReturnStatus
1721,RET00001721,20240328,2024-03-28,84821,ORD00084821,4905,92,4,389.76,Defective,Processing
1722,RET00001722,20221115,2022-11-15,14843,ORD00014843,4768,43,1,847.97,Changed Mind,Processing
1723,RET00001723,20240423,2024-04-23,1573,ORD00001573,3259,159,1,805.7,Damaged in Transit,Pending
1724,RET00001724,20241204,2024-12-04,2808,ORD00002808,2781,155,7,5075.0,Changed Mind,Pending
1725,RET00001725,20240515,2024-05-15,68791,ORD00068791,1532,64,6,4289.16,Damaged in Transit,Processed
1726,RET00001726,20221005,2022-10-05,18168,ORD00018168,2661,99,8,7534.0,Too Late,Processed
1727,RET00001727,20241213,2024-12-13,80772,ORD00080772,750,78,1,886.19,Quality Issues,Pending
1728,RET00001728,20240721,2024-07-21,80853,ORD00080853,4231,146,2,503.4,Not as Described,Pending
1729,RET00001729,20221031,2022-10-31,48625,ORD00048625,4172,48,5,5306.25,Changed Mind,Processed
1730,RET00001730,20241221,2024-12-21,75742,ORD00075742,32,59,2,483.6,Not as Described,Rejected
1731,RET00001731,20230702,2023-07-02,37190,ORD00037190,2120,84,1,980.91,Defective,Processed
1732,RET00001732,20241103,2024-11-03,39943,ORD00039943,3557,141,1,307.58,Damaged in Transit,Processing
1733,RET00001733,20240822,2024-08-22,96074,ORD00096074,1802,142,6,1293.18,Too Late,Processing
1734,RET00001734,20230308,2023-03-08,20373,ORD00020373,4235,135,1,323.36,Quality Issues,Pending
1735,RET00001735,20230710,2023-07-10,45508,ORD00045508,4405,41,2,939.36,Wrong Item,Processing
1736,RET00001736,20230320,2023-03-20,23605,ORD00023605,4401,135,2,587.6,Not as Described,Pending
1737,RET00001737,20240424,2024-04-24,21101,ORD00021101,3793,120,1,844.71,Not as Described,Pending
1738,RET00001738,20231021,2023-10-21,18764,ORD00018764,801,71,3,2534.88,Not as Described,Processing
1739,RET00001739,20220901,2022-09-01,99733,ORD00099733,544,125,1,50.9,Not as Described,Pending
1740,RET00001740,20220601,2022-06-01,27840,ORD00027840,3513,54,10,4787.1,Too Late,Pending
1741,RET00001741,20241119,2024-11-19,3089,ORD00003089,3739,82,4,429.72,Too Late,Pending
1742,RET00001742,20240606,2024-06-06,19795,ORD00019795,3890,99,1,827.9,Damaged in Transit,Processing
1743,RET00001743,20240608,2024-06-08,15348,ORD00015348,3205,57,5,3711.7,Changed Mind,Rejected
1744,RET00001744,20230412,2023-04-12,83378,ORD00083378,1109,144,6,1698.12,Wrong Item,Processed
1745,RET00001745,20240801,2024-08-01,9352,ORD00009352,3022,149,1,584.04,Defective,Processed
1746,RET00001746,20230115,2023-01-15,61519,ORD00061519,2704,105,1,268.38,Wrong Item,Processed
1747,RET00001747,20240925,2024-09-25,10479,ORD00010479,4127,90,1,1009.05,Too Late,Rejected
1748,RET00001748,20230817,2023-08-17,67415,ORD00067415,1580,32,1,171.94,Quality Issues,Processed
1749,RET00001749,20241127,2024-11-27,11239,ORD00011239,3433,81,5,2896.5,Quality Issues,Pending
1750,RET00001750,20231009,2023-10-09,86,ORD00000086,1169,95,2,977.72,Not as Described,Processing
1751,RET00001751,20230728,2023-07-28,43919,ORD00043919,2355,126,1,998.94,Defective,Rejected
1752,RET00001752,20240322,2024-03-22,15341,ORD00015341,4061,78,4,4261.12,Defective,Processing
1753,RET00001753,20240115,2024-01-15,31135,ORD00031135,2765,64,2,1369.02,Damaged in Transit,Pending
1754,RET00001754,20240510,2024-05-10,9633,ORD00009633,1414,138,2,1757.38,Changed Mind,Processing
1755,RET00001755,20220611,2022-06-11,14640,ORD00014640,3194,64,1,710.08,Quality Issues,Processed
1756,RET00001756,20241230,2024-12-30,56606,ORD00056606,2010,105,3,861.69,Quality Issues,Rejected
1757,RET00001757,20231106,2023-11-06,99576,ORD00099576,1563,88,5,1574.55,Defective,Processing
1758,RET00001758,20231112,2023-11-12,84779,ORD00084779,524,27,3,475.02,Not as Described,Pending
1759,RET00001759,20241129,2024-11-29,90372,ORD00090372,3745,18,2,786.02,Defective,Processing
1760,RET00001760,20241027,2024-10-27,71072,ORD00071072,2668,31,1,71.87,Changed Mind,Rejected
1761,RET00001761,20230212,2023-02-12,20253,ORD00020253,2684,46,1,263.1,Too Late,Processed
1762,RET00001762,20231128,2023-11-28,99004,ORD00099004,1930,37,1,364.04,Not as Described,Rejected
1763,RET00001763,20230131,2023-01-31,1129,ORD00001129,3629,32,4,766.52,Quality Issues,Rejected
1764,RET00001764,20230131,2023-01-31,22863,ORD00022863,1610,18,1,381.8,Too Late,Processed
1765,RET00001765,20240218,2024-02-18,73949,ORD00073949,326,20,4,794.48,Quality Issues,Pending
1766,RET00001766,20240328,2024-03-28,41674,ORD00041674,4508,123,5,4441.55,Not as Described,Processing
1767,RET00001767,20231106,2023-11-06,45383,ORD00045383,1106,119,2,115.28,Quality Issues,Pending
1768,RET00001768,20231114,2023-11-14,88286,ORD00088286,1427,116,4,180.16,Damaged in Transit,Pending
1769,RET00001769,20241109,2024-11-09,93288,ORD00093288,1001,81,6,3524.58,Other,Rejected
1770,RET00001770,20230329,2023-03-29,13202,ORD00013202,4891,49,3,407.52,Too Late,Pending
1771,RET00001771,20241228,2024-12-28,45320,ORD00045320,677,123,1,951.4,Other,Processing
1772,RET00001772,20230501,2023-05-01,94149,ORD00094149,3071,134,5,3584.15,Other,Pending
1773,RET00001773,20241222,2024-12-22,64382,ORD00064382,52,65,1,696.4,Changed Mind,Pending
1774,RET00001774,20230809,2023-08-09,77652,ORD00077652,2883,107,2,2060.2,Not as Described,Rejected
1775,RET00001775,20240919,2024-09-19,78572,ORD00078572,2656,36,2,1018.28,Changed Mind,Pending
1776,RET00001776,20241027,2024-10-27,6689,ORD00006689,4180,48,4,4021.36,Wrong Item,Processed
1777,RET00001777,20240707,2024-07-07,81999,ORD00081999,1955,66,1,206.18,Changed Mind,Pending
1778,RET00001778,20241229,2024-12-29,99519,ORD00099519,3222,18,7,2534.77,Quality Issues,Processing
1779,RET00001779,20240925,2024-09-25,86147,ORD00086147,221,123,2,1590.68,Other,Rejected
1780,RET00001780,20241222,2024-12-22,98464,ORD00098464,738,61,2,537.24,Defective,Rejected
1781,RET00001781,20231230,2023-12-30,64510,ORD00064510,2165,49,1,146.08,Wrong Item,Rejected
1782,RET00001782,20231013,2023-10-13,6345,ORD00006345,2195,71,2,1956.98,Other,Processing
1783,RET00001783,20231111,2023-11-11,29510,ORD00029510,2224,57,9,6372.81,Defective,Pending
1784,RET00001784,20240904,2024-09-04,94700,ORD00094700,1832,103,3,1348.74,Quality Issues,Processing
1785,RET00001785,20230605,2023-06-05,30130,ORD00030130,1021,61,1,253.12,Changed Mind,Processed
1786,RET00001786,20230921,2023-09-21,93990,ORD00093990,2708,144,1,281.27,Quality Issues,Processing
1787,RET00001787,20240911,2024-09-11,5697,ORD00005697,1281,143,1,999.19,Too Late,Rejected
1788,RET00001788,20230729,2023-07-29,63620,ORD00063620,3914,121,2,1769.6,Damaged in Transit,Pending
1789,RET00001789,20241207,2024-12-07,18404,ORD00018404,2898,120,1,892.24,Defective,Rejected
1790,RET00001790,20240630,2024-06-30,38019,ORD00038019,126,49,1,158.51,Other,Rejected
1791,RET00001791,20240901,2024-09-01,97678,ORD00097678,4982,35,5,140.8,Other,Rejected
1792,RET00001792,20240620,2024-06-20,14358,ORD00014358,221,75,3,2426.82,Quality Issues,Processing
1793,RET00001793,20230704,2023-07-04,59179,ORD00059179,3274,63,3,1178.76,Not as Described,Rejected
1794,RET00001794,20231221,2023-12-21,89723,ORD00089723,2286,50,7,1147.58,Wrong Item,Pending
1795,RET00001795,20231015,2023-10-15,96967,ORD00096967,3765,56,6,1394.76,Defective,Processed
1796,RET00001796,20240512,2024-05-12,24610,ORD00024610,4611,149,1,597.74,Other,Rejected
1797,RET00001797,20240126,2024-01-26,13217,ORD00013217,2024,17,3,1205.25,Too Late,Processed
1798,RET00001798,20240612,2024-06-12,73148,ORD00073148,737,94,3,2811.6,Quality Issues,Pending
1799,RET00001799,20240519,2024-05-19,89930,ORD00089930,3173,36,1,588.59,Quality Issues,Rejected
1800,RET00001800,20230921,2023-09-21,76445,ORD00076445,1015,54,5,2886.65,Defective,Processing
1801,RET00001801,20230511,2023-05-11,83316,ORD00083316,4384,136,5,1826.7,Damaged in Transit,Processed
1802,RET00001802,20240419,2024-04-19,46897,ORD00046897,4634,16,1,956.0,Quality Issues,Pending
1803,RET00001803,20230702,2023-07-02,45474,ORD00045474,1851,120,3,2433.9,Defective,Pending
1804,RET00001804,20230728,2023-07-28,16112,ORD00016112,1497,114,2,1798.64,Too Late,Processing
1805,RET00001805,20240329,2024-03-29,10412,ORD00010412,3281,136,6,1862.7,Too Late,Processing
1806,RET00001806,20221121,2022-11-21,70839,ORD00070839,3484,154,2,1202.62,Wrong Item,Rejected
1807,RET00001807,20241110,2024-11-10,89613,ORD00089613,4220,77,5,2292.45,Other,Processed
1808,RET00001808,20230413,2023-04-13,37540,ORD00037540,2188,136,2,637.2,Damaged in Transit,Rejected
1809,RET00001809,20230922,2023-09-22,3502,ORD00003502,3412,133,1,95.58,Quality Issues,Processing
1810,RET00001810,20240603,2024-06-03,24858,ORD00024858,3863,47,3,319.41,Changed Mind,Processing
1811,RET00001811,20230819,2023-08-19,74554,ORD00074554,3919,23,9,483.12,Defective,Pending
1812,RET00001812,20240727,2024-07-27,86766,ORD00086766,413,67,5,1007.9,Quality Issues,Processed
1813,RET00001813,20240831,2024-08-31,96217,ORD00096217,3103,48,5,4691.9,Wrong Item,Processed
1814,RET00001814,20230919,2023-09-19,38030,ORD00038030,4050,146,1,221.69,Damaged in Transit,Rejected
1815,RET00001815,20241014,2024-10-14,10848,ORD00010848,292,31,4,238.76,Changed Mind,Processing
1816,RET00001816,20240501,2024-05-01,66240,ORD00066240,1042,91,2,1199.5,Defective,Pending
1817,RET00001817,20241105,2024-11-05,39611,ORD00039611,602,146,5,1161.65,Not as Described,Rejected
1818,RET00001818,20240203,2024-02-03,65696,ORD00065696,4283,37,1,369.2,Too Late,Pending
1819,RET00001819,20240709,2024-07-09,5730,ORD00005730,4397,38,4,1798.28,Quality Issues,Rejected
1820,RET00001820,20241207,2024-12-07,29171,ORD00029171,4007,5,7,1395.52,Not as Described,Rejected
1821,RET00001821,20241223,2024-12-23,9307,ORD00009307,2987,71,2,1718.4,Wrong Item,Processing
1822,RET00001822,20230813,2023-08-13,15077,ORD00015077,4179,96,4,2630.4,Defective,Processing
1823,RET00001823,20230412,2023-04-12,75322,ORD00075322,1691,154,2,1116.88,Damaged in Transit,Pending
1824,RET00001824,20231221,2023-12-21,93198,ORD00093198,2814,65,10,6892.7,Damaged in Transit,Processing
1825,RET00001825,20230916,2023-09-16,40054,ORD00040054,2518,136,1,346.14,Too Late,Pending
1826,RET00001826,20230511,2023-05-11,46863,ORD00046863,467,132,1,922.41,Not as Described,Processed
1827,RET00001827,20240426,2024-04-26,10573,ORD00010573,4632,38,10,4229.2,Damaged in Transit,Rejected
1828,RET00001828,20240305,2024-03-05,29217,ORD00029217,273,60,8,1271.52,Wrong Item,Pending
1829,RET00001829,20240517,2024-05-17,77550,ORD00077550,1306,91,5,2856.7,Wrong Item,Processed
1830,RET00001830,20241009,2024-10-09,18623,ORD00018623,1724,86,8,5825.36,Too Late,Processed
1831,RET00001831,20230209,2023-02-09,77049,ORD00077049,816,145,1,763.54,Quality Issues,Processing
1832,RET00001832,20240118,2024-01-18,97829,ORD00097829,4528,53,1,384.43,Wrong Item,Processing
1833,RET00001833,20231008,2023-10-08,96630,ORD00096630,3118,11,5,4408.8,Damaged in Transit,Rejected
1834,RET00001834,20241223,2024-12-23,99271,ORD00099271,1688,101,1,215.85,Damaged in Transit,Rejected
1835,RET00001835,20220621,2022-06-21,76246,ORD00076246,2874,87,7,6582.94,Not as Described,Pending
1836,RET00001836,20230801,2023-08-01,89035,ORD00089035,4825,73,1,981.01,Changed Mind,Pending
1837,RET00001837,20221223,2022-12-23,87126,ORD00087126,4989,3,2,945.86,Damaged in Transit,Processed
1838,RET00001838,20230111,2023-01-11,44160,ORD00044160,2639,29,9,3860.46,Too Late,Rejected
1839,RET00001839,20230607,2023-06-07,32405,ORD00032405,933,22,5,1698.15,Changed Mind,Processing
1840,RET00001840,20241020,2024-10-20,92669,ORD00092669,630,53,1,417.66,Changed Mind,Processed
1841,RET00001841,20230319,2023-03-19,45886,ORD00045886,3855,39,3,2509.71,Too Late,Processed
1842,RET00001842,20220802,2022-08-02,89140,ORD00089140,4009,143,2,1800.6,Changed Mind,Rejected
1843,RET00001843,20230629,2023-06-29,95397,ORD00095397,794,149,3,2095.38,Other,Pending
1844,RET00001844,20220407,2022-04-07,28367,ORD00028367,3943,25,1,331.34,Changed Mind,Processing
1845,RET00001845,20241211,2024-12-11,86187,ORD00086187,4068,115,7,7150.78,Quality Issues,Processed
1846,RET00001846,20241229,2024-12-29,29512,ORD00029512,4467,10,4,486.64,Quality Issues,Processed
1847,RET00001847,20240504,2024-05-04,84268,ORD00084268,4881,160,4,3200.6,Changed Mind,Pending
1848,RET00001848,20240817,2024-08-17,72415,ORD00072415,1904,17,5,1816.35,Not as Described,Pending
1849,RET00001849,20241113,2024-11-13,15637,ORD00015637,2523,132,2,2045.48,Defective,Pending
1850,RET00001850,20230710,2023-07-10,89580,ORD00089580,2956,160,4,3030.16,Other,Rejected
1851,RET00001851,20231128,2023-11-28,56991,ORD00056991,749,129,1,145.13,Defective,Processing
1852,RET00001852,20220508,2022-05-08,65254,ORD00065254,571,36,8,4498.32,Wrong Item,Processing
1853,RET00001853,20230104,2023-01-04,75016,ORD00075016,3291,1,1,265.8,Quality Issues,Pending
1854,RET00001854,20240208,2024-02-08,81786,ORD00081786,2893,32,4,661.12,Too Late,Rejected
1855,RET00001855,20230705,2023-07-05,64363,ORD00064363,1154,98,1,121.42,Damaged in Transit,Pending
1856,RET00001856,20241011,2024-10-11,71325,ORD00071325,4274,14,1,344.05,Too Late,Pending
1857,RET00001857,20221114,2022-11-14,59951,ORD00059951,4970,107,1,911.24,Other,Processing
1858,RET00001858,20240527,2024-05-27,76382,ORD00076382,515,82,1,106.1,Damaged in Transit,Rejected
1859,RET00001859,20230610,2023-06-10,78788,ORD00078788,4575,52,1,757.07,Not as Described,Pending
1860,RET00001860,20230221,2023-02-21,48034,ORD00048034,37,157,5,3672.75,Damaged in Transit,Processed
1861,RET00001861,20240812,2024-08-12,72268,ORD00072268,983,12,7,7013.3,Quality Issues,Processed
1862,RET00001862,20240208,2024-02-08,42610,ORD00042610,4252,31,2,131.06,Wrong Item,Processing
1863,RET00001863,20240703,2024-07-03,19861,ORD00019861,1318,135,1,284.39,Defective,Rejected
1864,RET00001864,20240211,2024-02-11,57796,ORD00057796,527,142,4,832.04,Wrong Item,Processing
1865,RET00001865,20230112,2023-01-12,44945,ORD00044945,2138,79,1,80.5,Damaged in Transit,Processed
1866,RET00001866,20240808,2024-08-08,28959,ORD00028959,93,6,1,430.85,Wrong Item,Pending
1867,RET00001867,20240229,2024-02-29,66606,ORD00066606,526,2,4,449.32,Not as Described,Processed
1868,RET00001868,20240205,2024-02-05,71407,ORD00071407,4777,104,2,741.96,Changed Mind,Pending
1869,RET00001869,20240608,2024-06-08,12307,ORD00012307,4538,116,4,188.64,Other,Processing
1870,RET00001870,20230206,2023-02-06,39711,ORD00039711,674,159,4,3015.32,Changed Mind,Processing
1871,RET00001871,20240930,2024-09-30,1163,ORD00001163,1937,108,3,2351.34,Changed Mind,Processing
1872,RET00001872,20241007,2024-10-07,81607,ORD00081607,425,44,2,1044.8,Other,Pending
1873,RET00001873,20240811,2024-08-11,63407,ORD00063407,1326,25,10,3287.7,Not as Described,Pending
1874,RET00001874,20230205,2023-02-05,82307,ORD00082307,2403,78,7,6453.23,Too Late,Pending
1875,RET00001875,20230912,2023-09-12,94417,ORD00094417,3138,115,3,2848.23,Damaged in Transit,Rejected
1876,RET00001876,20240903,2024-09-03,45861,ORD00045861,4306,101,2,436.46,Defective,Pending
1877,RET00001877,20230128,2023-01-28,50133,ORD00050133,48,106,1,440.23,Defective,Processed
1878,RET00001878,20241220,2024-12-20,66638,ORD00066638,1388,160,2,1453.2,Defective,Processed
1879,RET00001879,20230626,2023-06-26,39001,ORD00039001,3120,121,1,778.8,Damaged in Transit,Pending
1880,RET00001880,20230304,2023-03-04,82564,ORD00082564,2313,140,4,881.4,Quality Issues,Pending
1881,RET00001881,20240302,2024-03-02,49043,ORD00049043,3532,31,3,183.81,Defective,Pending
1882,RET00001882,20220819,2022-08-19,56253,ORD00056253,1595,41,6,2848.56,Too Late,Processed
1883,RET00001883,20240906,2024-09-06,21493,ORD00021493,3871,37,3,1020.03,Other,Pending
1884,RET00001884,20230704,2023-07-04,25341,ORD00025341,4511,68,2,1913.84,Changed Mind,Processed
1885,RET00001885,20240209,2024-02-09,40595,ORD00040595,1929,150,3,1288.26,Quality Issues,Processing
1886,RET00001886,20241117,2024-11-17,88604,ORD00088604,2903,119,4,235.36,Not as Described,Pending
1887,RET00001887,20240514,2024-05-14,88066,ORD00088066,3484,121,3,2236.08,Too Late,Processing
1888,RET00001888,20230516,2023-05-16,25943,ORD00025943,761,12,2,2063.36,Other,Rejected
1889,RET00001889,20231127,2023-11-27,12487,ORD00012487,824,64,2,1479.02,Defective,Processing
1890,RET00001890,20241013,2024-10-13,38318,ORD00038318,3105,9,3,2414.85,Changed Mind,Processed
1891,RET00001891,20240826,2024-08-26,44013,ORD00044013,3250,83,2,172.28,Defective,Pending
1892,RET00001892,20240406,2024-04-06,6098,ORD00006098,4469,160,5,4087.45,Quality Issues,Pending
1893,RET00001893,20241030,2024-10-30,96342,ORD00096342,1377,112,3,1012.71,Not as Described,Processed
1894,RET00001894,20230408,2023-04-08,3365,ORD00003365,3685,147,1,62.53,Wrong Item,Processed
1895,RET00001895,20241123,2024-11-23,70649,ORD00070649,648,41,1,538.51,Quality Issues,Rejected
1896,RET00001896,20231122,2023-11-22,72967,ORD00072967,4305,129,2,246.94,Too Late,Processed
1897,RET00001897,20230417,2023-04-17,40732,ORD00040732,4065,101,1,209.05,Defective,Processing
1898,RET00001898,20231007,2023-10-07,5375,ORD00005375,1098,96,1,655.88,Damaged in Transit,Rejected
1899,RET00001899,20231125,2023-11-25,78456,ORD00078456,430,87,5,4973.35,Too Late,Rejected
1900,RET00001900,20231118,2023-11-18,36354,ORD00036354,4090,11,6,5088.48,Defective,Pending
1901,RET00001901,20240114,2024-01-14,24518,ORD00024518,2671,125,2,86.28,Too Late,Processing
1902,RET00001902,20230507,2023-05-07,24522,ORD00024522,4694,107,6,5166.72,Quality Issues,Rejected
1903,RET00001903,20221122,2022-11-22,56997,ORD00056997,3189,84,3,2569.41,Changed Mind,Processing
1904,RET00001904,20231216,2023-12-16,63461,ORD00063461,4336,146,1,260.05,Other,Rejected
1905,RET00001905,20230607,2023-06-07,52900,ORD00052900,793,88,1,321.37,Wrong Item,Pending
1906,RET00001906,20240423,2024-04-23,17154,ORD00017154,411,17,4,1533.92,Defective,Processed
1907,RET00001907,20240506,2024-05-06,82823,ORD00082823,2698,119,6,348.36,Not as Described,Processed
1908,RET00001908,20240911,2024-09-11,31603,ORD00031603,4156,75,2,1542.06,Quality Issues,Processing
1909,RET00001909,20240815,2024-08-15,48240,ORD00048240,764,151,2,1437.22,Defective,Pending
1910,RET00001910,20240531,2024-05-31,54954,ORD00054954,2485,159,2,1377.54,Too Late,Rejected
1911,RET00001911,20240514,2024-05-14,31765,ORD00031765,2751,84,1,866.05,Defective,Processed
1912,RET00001912,20230222,2023-02-22,79772,ORD00079772,4893,150,2,850.44,Wrong Item,Rejected
1913,RET00001913,20231002,2023-10-02,48697,ORD00048697,2790,98,3,357.06,Damaged in Transit,Processing
1914,RET00001914,20241126,2024-11-26,91180,ORD00091180,2077,111,2,458.06,Quality Issues,Pending
1915,RET00001915,20230711,2023-07-11,11617,ORD00011617,4321,104,3,1135.23,Other,Processed
1916,RET00001916,20230613,2023-06-13,54240,ORD00054240,4483,2,1,111.44,Not as Described,Pending
1917,RET00001917,20221228,2022-12-28,50548,ORD00050548,3396,102,6,1545.66,Not as Described,Pending
1918,RET00001918,20231102,2023-11-02,41251,ORD00041251,2259,115,2,1790.72,Other,Rejected
1919,RET00001919,20240602,2024-06-02,86981,ORD00086981,3551,102,3,727.17,Damaged in Transit,Processing
1920,RET00001920,20240108,2024-01-08,43993,ORD00043993,3333,25,5,1504.85,Damaged in Transit,Pending
1921,RET00001921,20230228,2023-02-28,94988,ORD00094988,991,63,5,1949.0,Defective,Rejected
1922,RET00001922,20240821,2024-08-21,81407,ORD00081407,4548,4,1,230.72,Other,Processed
1923,RET00001923,20240719,2024-07-19,12054,ORD00012054,2405,130,1,58.09,Quality Issues,Pending
1924,RET00001924,20230728,2023-07-28,1076,ORD00001076,3788,158,2,1859.08,Quality Issues,Processed
1925,RET00001925,20231018,2023-10-18,64582,ORD00064582,1303,134,3,1944.99,Defective,Processed
1926,RET00001926,20241211,2024-12-11,40117,ORD00040117,1655,27,1,143.3,Other,Pending
1927,RET00001927,20230413,2023-04-13,24085,ORD00024085,2345,21,2,769.04,Too Late,Pending
